text,label
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ohktvo.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-fzxogk.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-opnuze.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-cxysjg.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-wzwzoj.com/winner,1
Your bank account is at risk. Login at http://banking-secure-ivsdiy.net to confirm.,1
Your password expires today. Reset at http://account-reset-ohwrqr.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-kvedaw.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-vlczcj.net to confirm.,1
Your password expires today. Reset at http://account-reset-pteosg.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-zkbgme.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-znboya.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ptqwhy.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-xrnitq.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-ksrfwn.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-gksdfq.xyz/verify",1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-xwvaea.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-bdniib.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-umeook.xyz/verify",1
Your password expires today. Reset at http://account-reset-jizjtk.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-ezehqw.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-uvfixr.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-ezqqlu.com/winner,1
Your password expires today. Reset at http://account-reset-sqzoqa.xyz/password,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ofmyqg.xyz/verify",1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-oylikf.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-jqlkot.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-rxpnqv.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-cfiwjo.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-klgejd.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-agzhfx.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-ppvyqk.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-rhfsxb.com/winner,1
Your password expires today. Reset at http://account-reset-jkmmsy.xyz/password,1
Congratulations! You won a prize. Claim at http://prize-claim-qfkues.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-sreold.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-zlzfrx.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-tfmtjq.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-capsyj.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-bpypgn.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vzwgdj.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-xwehra.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-iuhxri.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-avrcbz.com/winner,1
Your bank account is at risk. Login at http://banking-secure-eeeyeb.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-pvqdcv.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-mpvblw.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your password expires today. Reset at http://account-reset-zlggvr.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-lwlsyn.net to confirm.,1
Your password expires today. Reset at http://account-reset-mzhglp.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-ywuonq.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-paccjx.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-ybwxlr.com/winner,1
Your password expires today. Reset at http://account-reset-lgwvgt.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-impqtg.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-rziaoj.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-blxmtw.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-fxrltj.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-gykpox.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-pstojy.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-xirkbe.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-dicymp.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-myhjyv.com/update now.,1
Your password expires today. Reset at http://account-reset-qwxuvk.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-jrrqpf.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-wuuydx.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-poimnx.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-xwfsot.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-qhsqmo.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-vofqva.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-sgtusv.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-mrkuis.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-jbjnoi.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ymxzub.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-cuhtvs.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-kxthup.com/winner,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-kzqpbp.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-dhihqc.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-vihzge.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-glsubz.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-zlkqyq.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-ourvep.com/winner,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-aslwwp.xyz/password,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-rtfsky.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-uwppfp.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-ekiulx.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your password expires today. Reset at http://account-reset-wgwxwa.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-ourkij.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-dvlczd.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your bank account is at risk. Login at http://banking-secure-pcqnns.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-pyvgbr.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-tydyjr.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-tvrojs.xyz/verify",1
Your password expires today. Reset at http://account-reset-yupwhf.xyz/password,1
Your password expires today. Reset at http://account-reset-qogvpc.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-oeevdg.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-fnseak.xyz/verify",1
Your password expires today. Reset at http://account-reset-jvcmhd.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-sgzxbr.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-hlsufz.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-lbvnam.xyz/password,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-lucigq.xyz/verify",1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-jskljj.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-xdmfed.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-ijncld.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-nzacmk.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-aepycv.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your bank account is at risk. Login at http://banking-secure-xxdzqu.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-jowgix.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-iwbmvw.xyz/password,1
Your password expires today. Reset at http://account-reset-lgtqii.xyz/password,1
Your password expires today. Reset at http://account-reset-qbjhbp.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-sgdrvb.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-eqbnib.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-atdaoo.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ipckxk.xyz/verify",1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-iwbxts.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your bank account is at risk. Login at http://banking-secure-kqopsj.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-ytauih.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-threse.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-dlpiis.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-yoebjq.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-tgnkvc.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your bank account is at risk. Login at http://banking-secure-zlpozb.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-mbvpst.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-naeypo.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-esdzci.com/update now.,1
Your password expires today. Reset at http://account-reset-pnfdzi.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-cajwod.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-ksvfgl.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-wugsia.xyz/password,1
Your password expires today. Reset at http://account-reset-zzirmw.xyz/password,1
Your password expires today. Reset at http://account-reset-ylynwn.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-noaoal.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-mgkgou.com/winner,1
Your password expires today. Reset at http://account-reset-xkwleo.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your bank account is at risk. Login at http://banking-secure-kwtfwv.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-akzcsv.com/winner,1
URGENT: Your PayPal account needs verification. Click http://paypal-jwurvl.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-qrmykd.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-owtvmu.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-reoune.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-pwrkip.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-vdivrl.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-eqxywx.com/winner,1
URGENT: Your PayPal account needs verification. Click http://paypal-sjthmf.com/update now.,1
Your password expires today. Reset at http://account-reset-avsrtx.xyz/password,1
Your password expires today. Reset at http://account-reset-cxcdpx.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-mvmvmk.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-nqorkx.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-bzvaek.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-mterzk.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-agpukc.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-mstiuj.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-ltxnef.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ybghrh.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-xcatyt.xyz/verify",1
Congratulations! You won a prize. Claim at http://prize-claim-qfgpwr.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-esrsfd.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-kwguel.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-vtvfxb.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-fcxght.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-bwkgmh.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-cbaxje.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-evpzsi.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-hrltzj.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-pupodq.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-traqfr.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-ufsnky.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-xmmwac.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-brqfzi.xyz/password,1
Congratulations! You won a prize. Claim at http://prize-claim-mgdnvk.com/winner,1
Your password expires today. Reset at http://account-reset-ozillp.xyz/password,1
Your password expires today. Reset at http://account-reset-tvgnba.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-tmfjks.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-dsjkap.xyz/verify",1
Your password expires today. Reset at http://account-reset-wcfxwo.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-chntic.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-xehqby.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-hxhhux.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-dnbubw.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-dpeuwc.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-hcfdtp.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-bhxzqz.xyz/password,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ijmxgf.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-zlfqin.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-wzxbfc.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your bank account is at risk. Login at http://banking-secure-ivrtae.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-tjxubm.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ozgjmi.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Congratulations! You won a prize. Claim at http://prize-claim-khrrho.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-umjgtc.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-eqymjn.com/winner,1
Your password expires today. Reset at http://account-reset-xthkag.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-hzqchg.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-tiwwoc.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-fhxyls.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-cxbani.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-biahza.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-hwlspr.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ydnkxp.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-wdamgw.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-axvqyt.xyz/verify",1
Your password expires today. Reset at http://account-reset-npjkbw.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-wkuvsh.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ivfvua.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-zmhfmh.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-iazvjw.com/winner,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-hymsep.xyz/password,1
Your password expires today. Reset at http://account-reset-oqftqb.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-cipzeb.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-zeivza.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-zteend.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-tjklni.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-xqfzzf.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-avbrwy.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-gulbgc.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-tvggrw.com/update now.,1
